timestamp,X,Y,Z
1788345347817,0.184247,6.257231,7.759924
1788345347825,0.198604,6.254838,7.774281
1788345347834,0.193819,6.250053,7.771888
1788345347842,0.189033,6.245267,7.776674
1788345347850,0.167498,6.245267,7.779067
1788345347859,0.150748,6.247660,7.755138
1788345347867,0.184247,6.242874,7.755138
1788345347876,0.155533,6.257231,7.774281
1788345347884,0.191426,6.240481,7.767102
1788345347892,0.174676,6.264410,7.740781
1788345347901,0.174676,6.259624,7.714460
1788345347909,0.189033,6.262017,7.745567
1788345347918,0.205783,6.257231,7.767102
1788345347926,0.227318,6.262017,7.802995
1788345347934,0.232104,6.247660,7.791030
1788345347943,0.236889,6.254838,7.783852
1788345347951,0.224925,6.262017,7.769495
1788345347960,0.224925,6.264410,7.791030
1788345347968,0.220140,6.271588,7.781459
1788345347976,0.220140,6.247660,7.791030
1788345347985,0.203390,6.266802,7.779067
1788345347993,0.191426,6.257231,7.764709
1788345348002,0.172283,6.266802,7.743174
1788345348010,0.189033,6.257231,7.750352
1788345348019,0.184247,6.266802,7.726424
1788345348027,0.196211,6.259624,7.745567
1788345348035,0.210568,6.259624,7.743174
1788345348044,0.205783,6.247660,7.771888
1788345348052,0.198604,6.247660,7.752745
1788345348061,0.220140,6.266802,7.747960
1788345348069,0.215354,6.283552,7.740781
1788345348077,0.212961,6.271588,7.738389
1788345348086,0.208176,6.271588,7.726424
1788345348094,0.208176,6.264410,7.726424
1788345348103,0.208176,6.269196,7.743174
1788345348111,0.189033,6.269196,7.750352
1788345348119,0.196211,6.264410,7.757531
1788345348128,0.200997,6.252446,7.757531
1788345348136,0.191426,6.264410,7.759924
1788345348145,0.212961,6.269196,7.767102
1788345348153,0.212961,6.250053,7.767102
1788345348161,0.220140,6.266802,7.791030
1788345348170,0.210568,6.273981,7.776674
1788345348178,0.217747,6.278767,7.750352
