t,ext_stimulus,novelty,context,stress,opto_dopamine,opto_ach,opto_poa,sensory,mpoa_drive,dopamine,ach,nac_d1,nac_d2,pfc_control,mount,intromission,seg_ready,network_drive,threshold,refractory,event,phase
369,0.92,0.18,0.55,0.05,0.0,0.58,0.0,0.6296132360022115,0.020446960109413687,1.5426426759843608,1.6,1.6,0.32249473013871954,0.0,0.0,1.1910387221276264,1.3656042651037845,0.9009540606812678,0.9929529945766307,1.0485360301216182,0,refractory
370,0.92,0.18,0.55,0.05,0.0,0.58,0.0,0.6288693165786342,0.0,1.524013840176876,1.6,1.6,0.30831265642515265,0.0,0.0,1.207081246902702,1.42320290401196,0.9198634290779274,0.9918243236145943,1.0391962779107669,0,refractory
371,0.92,0.18,0.55,0.05,0.0,0.58,0.0,0.6125544328539667,0.0,1.507484856705985,1.6,1.6,0.29570239414846883,0.0,0.0,1.2224534944213552,1.479901754508832,0.9405204179655772,0.9907035533492922,1.0299219039653915,0,refractory
372,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6102787703708996,0.0,1.4466348223720127,1.3354363589159017,1.6,0.28991172423225087,0.0,0.0,1.210759590474271,1.4999604793523598,0.9118220314931083,1.047590628475847,1.0207124506376337,0,refractory
373,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6050202363739035,0.0,1.3491724418952407,1.093274827997768,1.6,0.29500093906972547,0.0,0.0,1.1769398691628574,1.4815618097697354,0.8634009902422046,1.046485494076516,1.0115674634831702,0,refractory
374,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6131278343802494,0.0,1.2236154301110478,0.872780925081396,1.6,0.31380513612089384,0.0,0.0,1.1253672284063945,1.4241048625256651,0.7966430528330591,1.0453880956179804,1.002486491238788,0,refractory
375,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6371200263293147,0.0,1.077881503217936,0.6734804847582477,1.6,0.34806747787735137,0.0,0.0,1.0599299049177013,1.3281028363665657,0.7132540269532277,1.0442983789486546,0.9934690858001165,0,refractory
376,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6397445301556888,0.0,0.9148357131981492,0.49195717294602215,1.5812682827203774,0.3991001086957198,0.0,0.0,0.9828491372765407,1.1931745882413924,0.6119229524546611,1.043216290296014,0.9845148021995157,0,refractory
377,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6323016376691402,0.0,0.7378123781243688,0.32597206572795884,1.5195585262345606,0.4677493941499514,0.0,0.0,0.894687876213459,1.0177982226644733,0.49049631443282987,1.042141776263942,0.9756231985841191,0,refractory
378,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6212440568593424,0.0,0.5502132629598028,0.1739816492733281,1.4165961971164074,0.5544111167173718,0.003958128035295789,0.0,0.7956472558347366,0.8004236490957293,0.3485619957352335,1.0410747838300942,0.9667938361940303,0,refractory
379,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.621773351777286,0.0,0.356617537601032,0.035782094958719285,1.2748896361927047,0.658911716712663,0.02273686002500246,0.0,0.6853616263358671,0.5390305210578055,0.1852041021902853,1.0400152603432837,0.9580262793406721,0,refractory
380,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6210744857710587,0.0,0.1758636263390971,0.0,1.105856933406154,0.7788256492372188,0.054958990309062,0.0,0.5730181430199771,0.2449126873255818,0.01830682708054293,1.0389631535208808,0.9493200953852874,0,refractory
381,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6106563147449418,0.0,0.012251110458309317,0.0,0.9169787587131507,0.9113326449665952,0.09936643972961365,0.0,0.4606712707313315,0.0,-0.1321798936454495,1.0379184114462345,0.9406748547175904,0,refractory
382,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.613333614512066,0.0,0.0,0.0,0.7399092630371193,1.0376469952843763,0.14285798997463658,0.0,0.34896064193981713,0.0,-0.18611925568861845,1.036880982566111,0.9320901307345673,0,refractory
383,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6032311347184749,0.0,0.0,0.0,0.576264798936373,1.1566154612083055,0.18512181736349703,0.0,0.23856149557738748,0.0,-0.23604000749472887,1.035850815688148,0.9235654998194253,0,refractory
384,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6161629620470289,0.0,0.0,0.0,0.4250984030324959,1.2686125481262212,0.2250441883641332,0.0,0.13010106488748302,0.0,-0.2835536506567098,1.0348278599783312,0.9151005413206893,0,refractory
385,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6280829496230294,0.0,0.0,0.0,0.2855294498617385,1.3739939856783925,0.26274483608802734,0.0,0.02409268659447107,0.0,-0.32869281975199005,1.0338120649584828,0.9066948375314444,0,refractory
386,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6397471442910725,0.0,0.0,0.0,0.1567390078676435,1.473097666898246,0.29830231371489563,0.0,0.0,0.0,-0.35726790152552756,1.0328033805037733,0.8983479736687243,0,refractory
387,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6353567538133443,0.0,0.0,0.0,0.03796552047666156,1.5662445403935805,0.33258288966033484,0.0,0.0,0.0,-0.3798730274355006,1.0318017568402469,0.8900595378530433,0,refractory
388,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6410276892939915,0.0,0.0,0.0,0.0,1.6,0.3651227565563285,0.0,0.0,0.0,-0.38872299246918063,1.0308071445423652,0.881829121088072,0,refractory
389,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6400058866700383,0.0,0.0,0.0,0.0,1.6,0.39630877230453365,0.0,0.0,0.0,-0.3903601190263063,1.0298194945305688,0.8736563172404554,0,refractory
390,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6364575305892121,0.0,0.0,0.0,0.0,1.6,0.4263086291849735,0.0,0.0,0.0,-0.39188900002177934,1.0288387580688547,0.8655407230197723,0,refractory
391,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6335477727942229,0.0,0.0,0.0,0.0,1.6,0.4551270423092694,0.0,0.0,0.0,-0.393310034374486,1.0278648867623728,0.8574819379586338,0,refractory
392,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6211487091521125,0.0,0.0,0.0,0.0,1.6,0.48327496594452224,0.0,0.0,0.0,-0.39467424542700635,1.0268978325550362,0.8494795643929234,0,refractory
393,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6078041238270768,0.0,0.0,0.0,0.0,1.6,0.5108218345702972,0.0,0.0,0.0,-0.39598850504775596,1.0259375477271508,0.8415332074421729,0,refractory
394,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6173751067827543,0.0,0.0,0.0,0.0,1.6,0.5366420603097214,0.0,0.0,0.0,-0.3971401833705632,1.0249839848930609,0.8336424749900776,0,refractory
395,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.616707748472249,0.0,0.0,0.0,0.0,1.6,0.5612992436968414,0.0,0.0,0.0,-0.3981855698678981,1.0240370969988093,0.8258069776651471,0,refractory
396,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6201436870446353,0.0,0.0,0.0,0.0,1.6,0.5846240991810068,0.0,0.0,0.0,-0.3991076658978272,1.0230968373198177,0.8180263288214911,0,refractory
397,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6312950434473912,0.0,0.0,0.0,0.0,1.6,0.6062714519608585,0.0,0.0,0.0,-0.39987188438395427,1.022163159458579,0.8103001445197406,0,refractory
398,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6146519167593348,0.0,0.0,0.0,0.0,1.6,0.6276812641391722,0.0,0.0,0.0,-0.40062215242747057,1.021236017342369,0.8026280435081025,0,refractory
399,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6081645393508026,0.0,0.0,0.0,0.0,1.6,0.6483556443862214,0.0,0.0,0.0,-0.40130861227008063,1.0203153652209724,0.7950096472035457,0,refractory
400,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6115313062114213,0.0,0.0,0.0,0.0,1.6,0.6678256998650489,0.0,0.0,0.0,-0.4018843064831431,1.0194011576644255,0.7874445796731209,0,refractory
401,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6169310018296202,0.0,0.0,0.0,0.0,1.6,0.6860267049577338,0.0,0.0,0.0,-0.4023426948369352,1.0184933495607746,0.779932467615409,0,refractory
402,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6144230172524245,0.0,0.0,0.0,0.0,1.6,0.7033927544132206,0.0,0.0,0.0,-0.40272711961209573,1.017591896113849,0.7724729403421011,0,refractory
403,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6260778888893062,0.0,0.0,0.0,0.0,1.6,0.7192422392657111,0.0,0.0,0.0,-0.4029693531881493,1.0166967528410522,0.7650656297597064,0,refractory
404,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6290787227220304,0.0,0.0,0.0,0.0,1.6,0.7340534582157521,0.0,0.0,0.0,-0.40311715917832236,1.0158078755711648,0.7577101703513884,0,refractory
405,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6177217524248706,0.0,0.0,0.0,0.0,1.6,0.7485764839855508,0.0,0.0,0.0,-0.40324547906180497,1.0149252204421666,0.7504061991589287,0,refractory
406,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6096452445679693,0.0,0.0,0.0,0.0,1.6,0.7626584521550925,0.0,0.0,0.0,-0.40333896106411643,1.0140487438990715,0.7431533557648162,0,refractory
407,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6192541453901969,0.0,0.0,0.0,0.0,1.6,0.7754305095711289,0.0,0.0,0.0,-0.4033106549947798,1.013178402691778,0.7359512822744625,0,refractory
408,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6250622941391497,0.0,0.0,0.0,0.0,1.6,0.7871224175326476,0.0,0.0,0.0,-0.40318347256266795,1.0123141538729354,0.7287996232985412,0,refractory
409,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6070091899835177,0.0,0.0,0.0,0.0,1.6,0.7989605077404699,0.0,0.0,0.0,-0.4030799829677844,1.011455954795825,0.7216980259354514,0,refractory
410,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6221459454228012,0.0,0.0,0.0,0.0,1.6,0.8092841978087237,0.0,0.0,0.0,-0.4028340644492536,1.0106037631122542,0.7146461397539032,0,refractory
411,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.629180377916828,0.0,0.0,0.0,0.0,1.6,0.8185439897594723,0.0,0.0,0.0,-0.4024907041316498,1.0097575367704685,0.7076436167756259,0,refractory
412,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6433865926771198,0.0,0.0,0.0,0.0,1.6,0.8264140454188885,0.0,0.0,0.0,-0.4020172555615015,1.0089172340130752,0.7006901114581965,0,refractory
413,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6397541201592842,0.0,0.0,0.0,0.0,1.6,0.8338281528266872,0.0,0.0,0.0,-0.4015070353451441,1.0080828133749837,0.6937852806779891,0,refractory
414,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6371468931395896,0.0,0.0,0.0,0.0,1.6,0.8407507367312397,0.0,0.0,0.0,-0.40095642419516203,1.0072542336813588,0.6869287837132432,0,refractory
415,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6263364465664929,0.0,0.0,0.0,0.0,1.6,0.8476086207972349,0.0,0.0,0.0,-0.4004080431481073,1.0064314540455892,0.6801202822272505,0,refractory
416,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.652592284405152,0.0,0.0,0.0,0.0,1.6,0.8525531821282897,0.0,0.0,0.0,-0.39967696901373406,1.0056144338672701,0.6733594402516597,0,refractory
417,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6506740507748746,0.0,0.0,0.0,0.0,1.6,0.8570495569050534,0.0,0.0,0.0,-0.3989096549358041,1.0048031328301992,0.6666459241698981,0,refractory
418,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6664624206646992,0.0,0.0,0.0,0.0,1.6,0.8602278037286708,0.0,0.0,0.0,-0.39801904672344873,1.0039975109003878,0.6599794027007088,0,refractory
419,0.92,0.18,0.55,0.05,0.0,0.0,0.0,0.6592709993242385,0.0,0.0,0.0,0.0,1.6,0.8632766394200986,0.0,0.0,0.0,-0.3971239564281374,1.003197528324085,0.6533595468818038,0,refractory
420,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6595785712746001,0.0,0.0,0.0,0.0,1.6,0.8703275377655141,0.0,0.0,0.0,-0.39663747221527607,1.0096031456258165,0.6467860300536311,0,refractory
421,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6415219035579154,0.0,0.0,0.0,0.0,1.6,0.8776894333334018,0.0,0.0,0.0,-0.39619042874299376,1.0088143236064357,0.6402585278432557,0,refractory
422,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6370723559279311,0.0,0.0,0.0,0.0,1.6,0.8846760230742653,0.0,0.0,0.0,-0.3957141373192125,1.0080310233411907,0.6337767181483529,0,refractory
423,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6464670107748142,0.0,0.0,0.0,0.0,1.6,0.8906083469783463,0.0,0.0,0.0,-0.3951406439645382,1.0072532061778023,0.6273402811213145,0,refractory
424,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6331308921880766,0.0,0.0,0.0,0.0,1.6,0.8966551855208277,0.0,0.0,0.0,-0.3945867691539194,1.0064808337345577,0.6209488991534653,0,refractory
425,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6435679319498997,0.0,0.0,0.0,0.0,1.6,0.9016273776779574,0.0,0.0,0.0,-0.39393353961541955,1.0057138678984159,0.6146022568593911,0,refractory
426,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6462375928303884,0.0,0.0,0.0,0.0,1.6,0.9059460668730187,0.0,0.0,0.0,-0.39322301292199224,1.0049522708231269,0.6083000410613754,0,refractory
427,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6349885798673303,0.0,0.0,0.0,0.0,1.6,0.9103281504708902,0.0,0.0,0.0,-0.39252682243813664,1.004196004927365,0.6020419407739457,0,refractory
428,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6296130639583803,0.0,0.0,0.0,0.0,1.6,0.914480825506223,0.0,0.0,0.0,-0.3918156318899325,1.0034450328928735,0.5958276471885281,0,refractory
429,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.624877884632991,0.0,0.0,0.0,0.0,1.6,0.9183811269917109,0.0,0.0,0.0,-0.39108708919310614,1.0026993176626233,0.5896568536582084,0,refractory
430,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6244275758682464,0.0,0.0,0.0,0.0,1.6,0.9218244878620232,0.0,0.0,0.0,-0.3903206824446799,1.001958822438985,0.583529255682601,0,refractory
431,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6191290331740856,0.0,0.0,0.0,0.0,1.6,0.9250687058841383,0.0,0.0,0.0,-0.389542136611282,1.001223510681912,0.5774445508928228,0,refractory
432,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6111309928390768,0.0,0.0,0.0,0.0,1.6,0.9282569055309979,0.0,0.0,0.0,-0.3887657097138079,1.0004933461071388,0.571402439036573,0,refractory
433,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6086798761003657,0.0,0.0,0.0,0.0,1.6,0.931115864713306,0.0,0.0,0.0,-0.38796402549791376,0.9997682926843888,0.5654026219633169,0,refractory
434,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5991037836702606,0.0,0.0,0.0,0.0,1.6,0.9340135886356193,0.0,0.0,0.0,-0.387173830816959,0.9990483146355981,0.5594448036095737,0,refractory
435,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5872843665970195,0.0,0.0,0.0,0.0,1.6,0.9370636780405455,0.0,0.0,0.0,-0.3864064324537778,0.9983333764331489,0.5535286899843067,0,refractory
436,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5883512271080652,0.0,0.0,0.0,0.0,1.6,0.9396200550990652,0.0,0.0,0.0,-0.38559716970708174,0.9976234427981169,0.5476539891544165,0,refractory
437,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5986859202792882,0.0,0.0,0.0,0.0,1.6,0.941235636891592,0.0,0.0,0.0,-0.38470128173695417,0.99691847869853,0.5418204112303356,0,refractory
438,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5844847664169431,0.0,0.0,0.0,0.0,1.6,0.9431660254116003,0.0,0.0,0.0,-0.38384427656262043,0.9962184493476403,0.5360276683517233,0,refractory
439,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5861804572749051,0.0,0.0,0.0,0.0,1.6,0.9446100139374337,0.0,0.0,0.0,-0.3829459816970536,0.9955233202022068,0.5302754746732613,0,refractory
440,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5812736770358959,0.0,0.0,0.0,0.0,1.6,0.9459137781757865,0.0,0.0,0.0,-0.3820409632587657,0.9948330569607914,0.5245635463505485,0,refractory
441,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5732912755831133,0.0,0.0,0.0,0.0,1.6,0.9472374413887417,0.0,0.0,0.0,-0.38114518248197293,0.9941476255620658,0.5188916015260946,0,refractory
442,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.583934001086935,0.0,0.0,0.0,0.0,1.6,0.9476515890670759,0.0,0.0,0.0,-0.38016564718140466,0.9934669921831314,0.513259360315412,0,refractory
443,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.580434944152551,0.0,0.0,0.0,0.0,1.6,0.9478911589844949,0.0,0.0,0.0,-0.37917580075522367,0.9927911232378495,0.507666544793204,0,refractory
444,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5972405632170978,0.0,0.0,0.0,0.0,1.6,0.9469481710596664,0.0,0.0,0.0,-0.3780747951687434,0.9921199853751845,0.5021128789796516,0,refractory
445,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.59059254704695,0.0,0.0,0.0,0.0,1.6,0.9460307676564274,0.0,0.0,0.0,-0.37698339498198,0.9914535454775583,0.49659808882679407,0,refractory
446,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5958738651013303,0.0,0.0,0.0,0.0,1.6,0.9445440982365885,0.0,0.0,0.0,-0.3758420658124818,0.9907917706592153,0.4911219022050065,0,refractory
447,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5948060804317051,0.0,0.0,0.0,0.0,1.6,0.9428238735966792,0.0,0.0,0.0,-0.37468432975656907,0.9901346282646009,0.48568404888957145,0,refractory
448,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5885136191231733,0.0,0.0,0.0,0.0,1.6,0.9411401671131877,0.0,0.0,0.0,-0.3735371455114416,0.9894820858667486,0.48028426054734447,0,refractory
449,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.595889824784024,0.0,0.0,0.0,0.0,1.6,0.9388108068276579,0.0,0.0,0.0,-0.3723322475812878,0.9888341112656813,0.47492227072351306,0,refractory
450,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.595544406061915,0.0,0.0,0.0,0.0,1.6,0.9362422201767986,0.0,0.0,0.0,-0.3711102307479123,0.9881906724868216,0.4695978148284485,0,refractory
451,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6027947356265749,0.0,0.0,0.0,0.0,1.6,0.9330635701202263,0.0,0.0,0.0,-0.3698339636811434,0.9875517377794139,0.46431063012464935,0,refractory
452,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.6032500311293421,0.0,0.0,0.0,0.0,1.6,0.9296339264078719,0.0,0.0,0.0,-0.36853930606322405,0.9869172756149579,0.4590604557137768,0,refractory
453,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.593301867331154,0.0,0.0,0.0,0.0,1.6,0.9264827104447204,0.0,0.0,0.0,-0.3672791530729519,0.9862872546856533,0.45384703252378034,0,refractory
454,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5935891002060187,0.0,0.0,0.0,0.0,1.6,0.9230925614933941,0.0,0.0,0.0,-0.3660017220036199,0.9856616439028537,0.44867010329611384,0,refractory
455,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5954050878929394,0.0,0.0,0.0,0.0,1.6,0.919395921574699,0.0,0.0,0.0,-0.36470021075077036,0.9850404123955336,0.443529412573041,0,refractory
456,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.606213513916034,0.0,0.0,0.0,0.0,1.6,0.9149539248291881,0.0,0.0,0.0,-0.3633306867460662,0.984423529508765,0.4384247066850297,0,refractory
457,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5979422832860408,0.0,0.0,0.0,0.0,1.6,0.9107435831707705,0.0,0.0,0.0,-0.36199080552038243,0.9838109648022035,0.4333557337382345,0,refractory
458,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5986712934219263,0.0,0.0,0.0,0.0,1.6,0.9063105421951867,0.0,0.0,0.0,-0.3606350862924009,0.9832026880485881,0.42832224360206683,0,refractory
459,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5825456543827489,0.0,0.0,0.0,0.0,1.6,0.9025058989107081,0.0,0.0,0.0,-0.35934859373944283,0.982598669232248,0.4233239878968524,0,refractory
460,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5907987588108721,0.0,0.0,0.0,0.0,1.6,0.8980952350744758,0.0,0.0,0.0,-0.358007841328881,0.9819988785476224,0.4183607199815744,0,refractory
461,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5813919787120307,0.0,0.0,0.0,0.0,1.6,0.8939806127556833,0.0,0.0,0.0,-0.3567029908722517,0.981403286397789,0.4134321949417034,0,refractory
462,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5651127043527135,0.0,0.0,0.0,0.0,1.6,0.8904994520773908,0.0,0.0,0.0,-0.3554677402972457,0.9808118633930044,0.4085381695771115,0,refractory
463,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5669560278358577,0.0,0.0,0.0,0.0,1.6,0.8867299562020575,0.0,0.0,0.0,-0.35420986614408584,0.9802245803492534,0.4036784023900717,0,refractory
464,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.580374636309052,0.0,0.0,0.0,0.0,1.6,0.8821034897563517,0.0,0.0,0.0,-0.3528724614058481,0.9796414082868087,0.3988526535733412,0,refractory
465,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5669551813745711,0.0,0.0,0.0,0.0,1.6,0.8779879921888457,0.0,0.0,0.0,-0.351592276862086,0.979062318428801,0.3940606849983278,0,refractory
466,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5584366182657041,0.0,0.0,0.0,0.0,1.6,0.8741261385941725,0.0,0.0,0.0,-0.3503435371591163,0.9784872821997994,0.3893022602033395,0,refractory
467,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5537064046245432,0.0,0.0,0.0,0.0,1.6,0.8703234220945089,0.0,0.0,0.0,-0.349106749046052,0.9779162712244007,0.38457714438191615,0,refractory
468,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5453031819761416,0.0,0.0,0.0,0.0,1.6,0.8667638358399705,0.0,0.0,0.0,-0.34790026957274195,0.97734925732583,0.37988510437124273,0,refractory
469,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5523253335804418,0.0,0.0,0.0,0.0,1.6,0.8626712880197038,0.0,0.0,0.0,-0.3466464475887941,0.9767862125245491,0.37522590864064403,0,refractory
470,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5471986457867793,0.0,0.0,0.0,0.0,1.6,0.8586701141842518,0.0,0.0,0.0,-0.3454076749737411,0.9762271090368773,0.37059932728015954,0,refractory
471,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5431355525907061,0.0,0.0,0.0,0.0,1.6,0.854706532994367,0.0,0.0,0.0,-0.34417853220986544,0.9756719192736192,0.36600513198919843,0,refractory
472,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.552283184473901,0.0,0.0,0.0,0.0,1.6,0.8501208987661816,0.0,0.0,0.0,-0.3428930136346739,0.9751206158387038,0.361443096065274,0,refractory
473,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5476767107852583,0.0,0.0,0.0,0.0,1.6,0.845620263825382,0.0,0.0,0.0,-0.3416217836742876,0.974573171527833,0.3569129943928171,0,refractory
474,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5551374433316553,0.0,0.0,0.0,0.0,1.6,0.8406008039352576,0.0,0.0,0.0,-0.34030441938423284,0.9740295593271381,0.3524146034320674,0,refractory
475,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5482580938795687,0.0,0.0,0.0,0.0,1.6,0.8357959529370161,0.0,0.0,0.0,-0.33901422391147373,0.9734897524118481,0.3479477012080429,0,arousal
476,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5392463849822331,0.0,0.0,0.0,0.0,1.6,0.8313082090781507,0.0,0.0,0.0,-0.3377614071252628,0.9729537241449652,0.3435120672995866,0,arousal
477,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5243620366910345,0.0,0.0,0.0,0.0,1.6,0.8274242014273859,0.0,0.0,0.0,-0.3365745922566642,0.9724214480759504,0.3391074828284895,0,arousal
478,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5470395830925106,0.0,0.0,0.0,0.0,1.6,0.822250793602503,0.0,0.0,0.0,-0.3352644262693784,0.9718928979394188,0.3347337304486901,0,arousal
479,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5469954094475001,0.0,0.0,0.0,0.0,1.6,0.8169620247361794,0.0,0.0,0.0,-0.33394827395438215,0.9713680476538429,0.33039059433554924,0,arousal
480,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5525949267490845,0.0,0.0,0.0,0.0,1.6,0.8112807773662452,0.0,0.0,0.0,-0.33259838471702335,0.9708468713202659,0.3260778601752004,0,arousal
481,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5552206345893133,0.0,0.0,0.0,0.0,1.6,0.8053685554810367,0.0,0.0,0.0,-0.3312308703796398,0.970329343221024,0.321795315153974,0,arousal
482,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5596514267758135,0.0,0.0,0.0,0.0,1.6,0.7991433834980154,0.0,0.0,0.0,-0.32983749507751686,0.9698154378184769,0.3175427479478962,0,arousal
483,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5628022344985247,0.0,0.0,0.0,0.0,1.6,0.7926798219120185,0.0,0.0,0.0,-0.32842567682182316,0.9693051297537476,0.31331994871226093,0,arousal
484,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5844123155106108,0.0,0.0,0.0,0.0,1.6,0.785063368045687,0.0,0.0,0.0,-0.32690392757277564,0.9687983938454714,0.3091267090712751,0,arousal
485,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.575686556980615,0.0,0.0,0.0,0.0,1.6,0.7778448684356535,0.0,0.0,0.0,-0.3254272944763949,0.968295205088553,0.30496282210777614,0,arousal
486,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5621244736404087,0.0,0.0,0.0,0.0,1.6,0.7712567577639013,0.0,0.0,0.0,-0.32401898375578986,0.9677955386529331,0.3008280823530217,0,arousal
487,0.92,0.18,0.55,0.14,0.0,0.0,0.0,0.5545598980099489,0.0,0.0,0.0,0.0,1.6,0.764983258587196,0.0,0.0,0.0,-0.3226473806822635,0.9672993698823626,0.2967222857765506,0,arousal
